moviename,openingdate,sales,attendance,screen,playcount,country,distributor,director,genre,actor,filmrank
오션스,2010.7.28,4403647500,640632,212,14915,프랑스,롯데쇼핑㈜롯데엔터테인먼트,헤 질리,애니메이션,"남도형(폴 목소리), 김소희(제시 목소리), 강은애(써니 목소리)",[국내] 전체 관람가
맨 온 렛지,2012.2.22,4393531500,591841,408,22440,미국,롯데쇼핑㈜롯데엔터테인먼트,애스게르 레스,스릴러,"샘 워싱턴(닉 캐시디), 엘리자베스 뱅크스(리디아 머셔), 제이미 벨(조이 캐서디)",[국내] 15세 관람가 [해외] PG-13
패션왕,2014.11.6,4367545379,594871,523,25487,한국,(주)넥스트엔터테인먼트월드(NEW),서인영,한국,[국내] 15세 관람가,
피에타,2012.9.6,4355592500,603283,326,23106,한국,(주)넥스트엔터테인먼트월드(NEW),김기덕,드라마,"조민수(미선), 이정진(강도)",[국내] 청소년 관람불가
그레이트 월,2017.2.15,4355441358,501486,598,23094,미국,유니버설픽쳐스인터내셔널 코리아(유),장이머우,액션,"맷 데이먼(윌리엄), 윌렘 대포(발라드), 페드로 파스칼(페로)",[국내] 12세 관람가 [해외] PG-13
스텝 업: 올 인,2014.9.3,4337490134,564589,325,15372,미국,(주)나이너스엔터테인먼트,트리시 시에,드라마,"라이언 구즈먼(숀), 브리아나 에비건(앤디), 애덤 G. 세바니(무스)",[국내] 12세 관람가 [해외] PG-13
다크 섀도우,2012.5.10,4326459000,582126,394,18978,미국,워너브러더스 코리아(주),팀 버튼,멜로/로맨스,"조니 뎁(바나바스 콜린스), 에바 그린(안젤리크 보우차드), 미셸 파이퍼(엘리자베스 콜린스 스토다드)",[국내] 15세 관람가
PMC: 더 벙커,2018.12.26,4320591057,492517,893,23116,한국,(주)씨제이이엔엠,김병우,액션,"하정우(에이헵), 이선균(윤지의)",[국내] 15세 관람가
인시디어스4: 라스트 키,2018.1.31,4301309864,554521,769,23869,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,애덤 로비텔,공포,"린 샤예(엘리스 레이니어), 스펜서 로크(멜리사 레이니어), 조쉬 스튜어트(제럴드 레이니어)",[국내] 15세 관람가 [해외] PG-13
반가운 살인자,2010.4.8,4285830500,590531,264,29724,한국,롯데쇼핑㈜롯데엔터테인먼트,김동욱,코미디,"유오성(백수, 김영석), 김동욱(형사, 최정민), 심은경(영석의 딸, 김하린)",[국내] 15세 관람가
얼라이드,2017.1.11,4278041179,518886,546,19875,미국,롯데쇼핑㈜롯데엔터테인먼트,로버트 저메키스,서스펜스,"브래드 피트(맥스), 마리옹 꼬띠아르(마리안), 리지 캐플란(브리짓)",[국내] 15세 관람가 [해외] R
글래스,2019.1.17,4277452982,466475,837,24194,미국,월트디즈니컴퍼니코리아 유한책임회사,M. 나이트 샤말란,드라마,"제임스 맥어보이(케빈/비스트/패트리샤/데니스/헤드윅/배리/제이드/오웰), 브루스 윌리스(데이빗 던), 사무엘 L. 잭슨(엘리야 프라이스/미스터 글래스)",[국내] 15세 관람가 [해외] PG-13
이층의 악당,2010.11.24,4271750500,596851,379,26998,한국,(주)싸이더스,손재곤,코미디,"한석규(창인), 김혜수(연주)",[국내] 15세 관람가
레터스 투 줄리엣,2010.10.6,4270689500,582958,283,28683,미국,(주)넥스트엔터테인먼트월드(NEW),게리 위닉,멜로/로맨스,"아만다 사이프리드(소피), 크리스토퍼 이건(찰리), 바네사 레드그레이브(클레어)",[국내] 12세 관람가 [해외] PG
루퍼,2012.10.11,4265566000,571922,386,23599,미국,(주)에스비에스콘텐츠허브,라이언 존슨,SF,"조셉 고든 레빗(조), 브루스 윌리스(미래의 조), 에밀리 블런트(사라)",[국내] 청소년 관람불가 [해외] R
셰이프 오브 워터: 사랑의 모양,2018.2.22,4218077050,507102,404,20200,미국,이십세기폭스코리아(주),기예르모 델 토로,드라마,"샐리 호킨스(엘라이자 에스포지토), 마이클 섀넌(리차드 스트릭랜드), 리차드 젠킨스(자일스)",[국내] 청소년 관람불가 [해외] R
명탐정 코난 : 침묵의 15분,2011.8.3,4212992000,644652,275,12017,일본,(주)미디어데이,시즈노 코분,애니메이션,"타카야마 미나미(에도가와 코난), 야마자키 와카나(모리 란)",[국내] 전체 관람가
스타 이즈 본,2018.10.9,4197504400,483852,555,25781,미국,워너브러더스 코리아(주),브래들리 쿠퍼,드라마,"브래들리 쿠퍼(잭슨), 레이디 가가(앨리)",[국내] 15세 관람가
퀴즈왕,2010.9.16,4188846000,573001,321,23579,한국,(주)시네마서비스,장진,코미디,"김수로(이도엽), 한재석(박상길), 송영창(도호만)",[국내] 15세 관람가
마이 웨이,2011.12.21,4181348000,556628,588,22546,한국,"에스케이플래닛(주),(주)씨제이이엔엠",강제규,드라마,"장동건(준식), 오다기리 죠(타츠오), 판빙빙(쉬라이)",[국내] 15세 관람가
퍼스트 어벤져,2011.7.28,4161976500,514309,362,13941,미국,(주)씨제이이엔엠,조 존스톤,액션,"크리스 에반스(스티브 로저스, 캡틴 아메리카), 토미 리 존스(체스터 필립스), 휴고 위빙(요한 슈미트, 레드 스컬)",[국내] 12세 관람가 [해외] PG-13
거울나라의 앨리스,2016.9.7,4145733267,513202,515,19585,미국,월트디즈니컴퍼니코리아(주),제임스 보빈,모험,"조니 뎁(모자 장수), 앤 해서웨이(하얀 여왕), 미아 와시코브스카(앨리스)",[국내] 12세 관람가 [해외] PG
다이노소어 어드벤처 3D,2013.12.19,4140930000,507164,464,8994,미국,이십세기폭스코리아(주),닐 나이팅게일,애니메이션,"저스틴 롱(파치 영어목소리), 찰리 로우(목소리), 앵거리 라이스(제이드 영어목소리)",[국내] 전체 관람가
몬스터,2014.3.13,4138207515,526557,527,25460,한국,롯데쇼핑㈜롯데엔터테인먼트,폴 앤더슨,액션,"밀라 요보비치(아르테미스 대위), 토니 자(몬스터 헌터)",[국내] 12세 관람가 [해외] PG-13
러브 & 드럭스,2011.1.13,4125733000,527077,284,14250,미국,이십세기폭스코리아(주),이와이 슌지,드라마,나카야마 미호(후지이 이츠키/와타나베 히로코),[국내] 전체 관람가 [해외] PG
헬머니,2015.3.5,4120166972,522929,422,24846,한국,(주)넥스트엔터테인먼트월드(NEW),신한솔,코미디,"김수미(헬머니), 정만식(승현), 김정태(주현)",[국내] 청소년 관람불가
호두까기 인형과 4개의 왕국,2018.12.6,4120048900,513767,294,14238,미국,월트디즈니컴퍼니코리아 유한책임회사,라세 할스트롬,판타지,"키이라 나이틀리(슈가 플럼), 매켄지 포이(클라라), 헬렌 미렌(마더 진저)",[국내] 전체 관람가 [해외] PG
고스트버스터즈,2016.8.25,4116570075,515553,511,18026,미국,유니버설픽쳐스인터내셔널 코리아(유),제이슨 라이트맨,서스펜스,"캐리 쿤, 핀 울프하드, 맥케나 그레이스",[국내] 12세 관람가
백설공주,2012.5.3,4097396000,585473,386,20746,미국,롯데쇼핑㈜롯데엔터테인먼트,벤 차오,애니메이션,"이제인(백설공주 목소리), 사문영(한나 목소리), 박상훈(로바 목소리)",[국내] 전체 관람가
곰돌이 푸 다시 만나 행복해,2018.10.3,4093369860,492201,536,21601,미국,월트디즈니컴퍼니코리아 유한책임회사,마크 포스터,모험,"이완 맥그리거(크리스토퍼 로빈), 헤일리 앳웰(에블린 로빈), 마크 게티스(자일스 윈슬로우)",[국내] 전체 관람가 [해외] PG
아이스 에이지: 지구 대충돌,2016.7.20,4092484600,553760,580,13018,미국,이십세기폭스코리아(주),마이크 트메이어,애니메이션,"존 레귀자모(시드 목소리), 레이 로마노(매니 목소리), 제니퍼 로페즈(쉬라 목소리)",[국내] 전체 관람가 [해외] PG
어바웃 타임,2013.12.5,4077030200,536634,282,12323,영국,유니버설픽쳐스인터내셔널 코리아(유),리차드 커티스,멜로/로맨스,"도널 글리슨(팀), 레이첼 맥아담스(메리)",[국내] 15세 관람가 [해외] R
메리와 마녀의 꽃,2017.12.7,4064280239,535331,751,21383,일본,CGV아트하우스,요네바야시 히로마사,애니메이션,"스기사키 하나(메리 목소리), 카미키 류노스케(피터 목소리)",[국내] 전체 관람가 [해외] PG
마법사의 제자,2010.7.21,4057522000,570775,300,19017,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,존 터틀타웁,액션,니콜라스 케이지(발타자 블레이크),[국내] 전체 관람가 [해외] PG
발레리안: 천 개 행성의 도시,2017.8.30,4047756408,511931,629,23405,프랑스,판씨네마(주),뤽 베송,액션,"데인 드한(발레리안), 카라 델레바인(로렐린)",[국내] 12세 관람가 [해외] PG-13
섀도우 헌터스: 뼈의 도시,2013.9.12,4034176500,571074,374,18273,미국,롯데쇼핑㈜롯데엔터테인먼트,해럴드 즈워트,판타지,"릴리 콜린스(클레리 프레이), 제이미 캠벨 바우어(제이스 웨이랜드), 케빈 지거스(알렉 라이트우드)",[국내] 15세 관람가 [해외] PG-13
변산,2018.7.4,4016562273,490519,763,27504,한국,메가박스중앙(주)플러스엠,이준익,드라마,"박정민(학수), 김고은(선미)",[국내] 15세 관람가
화이트 하우스 다운,2013.6.27,4015707500,569500,480,19850,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),롤랜드 에머리히,액션,"채닝 테이텀(존 케일), 제이미 폭스(대통령 제임스 소이어), 매기 질렌할(캐롤 피너티)",[국내] 15세 관람가
명탐정 코난: 천공의 난파선,2010.7.21,4002088500,618420,235,11902,일본,에이원엔터테인먼트,야마모토 야스이치로,애니메이션,"타카야마 미나미(에도가와 코난 목소리), 야마자키 와카나(모리 란 목소리), 야마구치 캇페이(쿠도 신이치 / 괴도 키드 목소리)",[국내] 전체 관람가
인시디어스: 두번째 집,2013.12.5,4001137000,577748,405,18653,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),제임스 완,공포,"로즈 번(리나이 램버트), 패트릭 윌슨(조쉬 램버트), 린 샤예(엘리스 레이니어)",[국내] 15세 관람가 [해외] PG-13
파파,2012.2.1,4000072000,587291,414,24767,한국,롯데쇼핑㈜롯데엔터테인먼트,이성관,다큐멘터리,"박철현(선교사), 이혜영(선교사), 윤유선(내레이션)",[국내] 12세 관람가
애나벨 집으로,2019.6.26,3993147140,481766,653,16619,미국,워너브러더스 코리아(주),게리 도버먼,공포,"패트릭 윌슨(에드 워렌), 베라 파미가(로랭 워렌), 맥케나 그레이스(주디 워렌)",[국내] 15세 관람가
사이코메트리,2013.3.7,3978495129,534273,429,23487,한국,(주)씨제이이엔엠,토마스 로스,드라마,"조 우드콕(엠마 로즈), 코스모 자비스(가브리엘 레나드), 제임스 코스모(로저 다니엘스)",[국내] 청소년 관람불가
7년의 밤,2018.3.28,3969337524,528007,872,26804,한국,(주)씨제이이엔엠,추창민,스릴러,"장동건(오영제), 류승룡(최현수), 송새벽(안승환)",[국내] 15세 관람가
트리플 엑스 리턴즈,2017.2.8,3967335095,475309,590,20692,미국,롯데쇼핑㈜롯데엔터테인먼트,D.J. 카루소,액션,"빈 디젤(샌더 케이지), 사무엘 L. 잭슨(오거스터스 기븐스), 루비 로즈(아델 울프)",[국내] 15세 관람가 [해외] PG-13
라스트 갓파더,2010.12.29,3953691500,543544,493,8275,한국,CJ ENM,심형래,코미디,"심형래(영구), 하비 케이틀(돈 카리니), 마이클 리스폴리(토니 5세)",[국내] 12세 관람가 [해외] PG-13
언노운,2011.2.17,3953681000,522794,186,14849,미국,워너브러더스 코리아(주),아쿠 로히미스,드라마,에로 아호(로카),[국내] 15세 관람가
가려진 시간,2016.11.16,3946462400,510878,884,30404,한국,(주)쇼박스,엄태화,드라마,"강동원(성민), 신은수(수린), 이효제(어린 성민)",[국내] 12세 관람가
침묵,2017.11.2,3930219264,494097,634,23228,한국,(주)씨제이이엔엠,커첸넨,드라마,"진연비, 리우 쥬 촨, 김현빈",[국내] 청소년 관람불가
극장판 요괴워치: 탄생의 비밀이다냥!,2015.7.22,3888539100,550924,509,11765,일본,(주)씨제이이엔엠,타카하시 시게하루,애니메이션,"박경혜(민호), 김현지(지바냥), 홍범기(위스퍼)",[국내] 전체 관람가
페르디난드,2018.1.3,3854216500,533776,698,13789,미국,이십세기폭스코리아(주),카를로스 살다나,애니메이션,존 시나(페르디난드 목소리),[국내] 전체 관람가 [해외] PG
챔프,2011.9.7,3850214500,534752,301,19668,한국,(주)쇼박스,이환경,드라마,"차태현(승호), 유오성(윤조교사), 박하선(윤희)",[국내] 12세 관람가
47미터 2,2019.8.28,3846315153,501934,649,24027,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",요하네스 로버츠,공포,"소피 넬리스(미아), 시스틴 로즈 스탤론(니콜), 브리안느 쥬(알렉사)",[국내] 15세 관람가
애프터 어스,2013.5.30,3831856167,537920,484,19867,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),M. 나이트 샤말란,SF,"윌 스미스(사이퍼 레이지), 제이든 스미스(키타이 레이지), 조 크라비츠",[국내] 12세 관람가 [해외] PG-13
동네사람들,2018.11.7,3818515112,461693,731,23598,한국,(주)리틀빅픽쳐스,임진순,액션,"마동석(역기철), 김새론(강유진)",[국내] 15세 관람가
너는 펫,2011.11.10,3810103000,543313,341,24395,한국,롯데쇼핑㈜롯데엔터테인먼트,김병곤,멜로/로맨스,"김하늘(지은이), 장근석(강인호)",[국내] 12세 관람가
라이프,2017.4.5,3791748210,459984,647,27762,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,마시에이 피에프르지카,드라마,"데이비드 가드너(마테우스), 도로타 코락(마테우스의 엄마), 카타르지나 자와츠카(마그다)",[국내] 15세 관람가
퍼시 잭슨과 괴물의 바다,2013.9.12,3791349609,519584,409,17054,미국,이십세기폭스코리아(주),쏘어 프류덴탈,모험,"로건 레먼(퍼시 잭슨), 알렉산드라 다드다리오(아나베스 체이스), 브랜든 T. 잭슨(그로버 언더우드)",[국내] 12세 관람가
해어화,2016.4.13,3768200759,485695,572,32322,한국,롯데쇼핑㈜롯데엔터테인먼트,박흥식,드라마,"한효주(정소율), 유연석(김윤우), 천우희(서연희)",[국내] 15세 관람가
명탐정 코난: 순흑의 악몽,2016.8.3,3766157500,508869,447,7983,일본,(주)씨제이이엔엠,시즈노 코분,애니메이션,"김선혜(코난 한국어 목소리), 강수진(남도일 한국어 목소리), 이정구(유명한 한국어 목소리)",[국내] 12세 관람가
소셜 네트워크,2010.11.18,3744100000,509177,310,18695,미국,"워터홀컴퍼니(주),한국소니픽쳐스릴리징브에나비스타영화㈜",데이빗 핀처,드라마,"제시 아이젠버그(마크 주커버그), 앤드류 가필드(왈도 세브린), 저스틴 팀버레이크(숀 파크)",[국내] 15세 관람가 [해외] PG-13
순수의 시대,2015.3.5,3740948828,469891,546,23623,한국,(주)씨제이이엔엠,안상훈,드라마,"신하균(김민재), 장혁(이방원), 강한나(가희)",[국내] 청소년 관람불가
마담 뺑덕,2014.10.2,3728980590,471172,536,21636,한국,(주)씨제이이엔엠,임필성,멜로/로맨스,"정우성(학규), 이솜(덕이), 박소영(청이)",[국내] 청소년 관람불가
원더풀 고스트,2018.9.26,3720931600,450374,351,13999,한국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",조원희,코미디,"마동석(장수), 김영광(태진), 이유영(현지)",[국내] 12세 관람가
너의 췌장을 먹고 싶어,2017.10.25,3703660800,465265,218,16849,일본,(주)넥스트엔터테인먼트월드(NEW),우시지마 신이치로,애니메이션,"타카스기 마히로(나 목소리), 린(사쿠라 목소리)",[국내] 12세 관람가
